,Unnamed: 0,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct
6560,6560,9360230497,10.0,12,2,4,1,0,0,1,1,1,1,6560,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6561,6561,9360980114,5.0,12,1,5,1,0,0,0,0,1,0,6561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6562,6562,9362586526,4.0,2,2,5,1,0,0,0,1,1,0,6562,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6563,6563,9364862359,1.0,21,1,3,1,0,0,0,0,1,1,6563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6564,6564,9365285635,1.0,4,2,4,1,0,0,0,1,1,1,6564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6565,6565,9368633975,7.0,3,3,4,1,0,0,0,0,1,0,6565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6566,6566,9368825095,3.0,14,2,4,1,0,0,0,0,1,0,6566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6567,6567,9369298082,3.0,5,1,4,1,0,0,0,1,1,1,6567,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6568,6568,9370585973,10.0,5,1,3,1,0,0,0,0,1,0,6568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6569,6569,9373803229,1.0,5,1,4,1,0,0,1,1,1,1,6569,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6570,6570,9375027799,1.0,8,2,4,1,0,0,0,0,1,0,6570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6571,6571,9375765319,3.0,12,2,4,1,0,0,0,0,1,1,6571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6572,6572,9376925309,12.0,1,1,4,1,0,0,0,0,1,0,6572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6573,6573,9377001944,3.0,4,2,4,1,0,0,1,1,1,1,6573,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6574,6574,9377212552,28.0,6,2,4,1,0,0,1,1,1,1,6574,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6575,6575,9377716200,121.0,6,3,4,1,1,0,1,1,1,1,6575,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6576,6576,9381926252,15.0,2,2,4,1,0,0,0,0,1,0,6576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6577,6577,9382423325,1.0,2,2,5,1,0,1,1,1,1,1,6577,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6578,6578,9382747407,2.0,10,2,3,1,0,0,0,0,1,0,6578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6579,6579,9384462031,12.0,1,1,3,1,0,0,1,1,1,1,6579,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6580,6580,9385947498,3.0,1,1,5,1,0,0,0,0,1,0,6580,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2
6581,6581,9387783884,1.0,15,3,5,1,0,0,0,0,1,0,6581,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2
6582,6582,9389602512,5.0,9,3,4,1,0,0,0,1,1,0,6582,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6583,6583,9389948140,1.0,3,1,4,1,0,0,0,0,1,0,6583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6584,6584,9394264820,1.0,10,2,3,1,0,0,0,0,1,0,6584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6585,6585,9397415827,18.0,10,2,4,1,0,0,1,1,1,1,6585,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6586,6586,9398369581,326.0,8,1,4,1,0,0,1,1,1,1,6586,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6587,6587,9399211479,1.0,9,3,5,1,0,0,1,1,1,1,6587,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6588,6588,9400725333,14.0,8,2,4,1,0,0,0,1,1,0,6588,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6589,6589,9400859852,9.0,3,1,4,1,0,0,0,0,1,1,6589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6590,6590,9401913063,2.0,6,2,4,1,0,0,0,0,1,0,6590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6591,6591,9402434652,3.0,3,1,5,1,0,0,0,0,1,0,6591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6592,6592,9404344417,5.0,2,2,4,1,0,0,0,0,1,0,6592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6593,6593,9405041685,1.0,2,2,4,1,0,0,0,0,1,0,6593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6594,6594,9406990671,2.0,10,2,3,1,0,0,1,1,1,1,6594,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6595,6595,9407942846,1.0,8,2,4,1,1,0,1,1,1,1,6595,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6596,6596,9409127753,1.0,6,3,5,1,0,0,0,1,1,0,6596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6597,6597,9410317669,7.0,10,1,4,1,0,0,0,0,1,0,6597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6598,6598,9413711572,1.0,6,1,5,1,0,0,0,0,1,0,6598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6599,6599,9415196163,1.0,6,3,4,1,0,0,0,1,1,0,6599,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6600,6600,9415729553,2.0,5,2,5,1,0,0,1,1,1,1,6600,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2
6601,6601,9416273698,1.0,2,2,4,1,0,0,0,0,1,0,6601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6602,6602,9417419023,9.0,4,2,5,1,0,0,0,1,1,0,6602,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6603,6603,9418728130,12.0,6,3,4,1,0,0,1,1,1,1,6603,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6604,6604,9420950866,1.0,16,2,3,1,0,0,0,1,1,0,6604,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6605,6605,9422103365,9.0,15,1,3,1,0,0,1,1,1,1,6605,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6606,6606,9424346335,1.0,10,2,4,1,0,0,0,0,1,0,6606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6607,6607,9424369221,7.0,2,2,4,1,0,0,0,0,1,0,6607,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25
6608,6608,9426494613,4.0,7,1,4,1,0,0,0,0,1,0,6608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6609,6609,9427227472,1.0,3,1,5,1,1,0,0,1,1,1,6609,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6610,6610,9427595550,2.0,8,2,4,1,0,0,0,0,1,0,6610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6611,6611,9429461262,6.0,3,3,4,1,0,0,0,0,1,0,6611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6612,6612,9430395145,1.0,2,2,4,1,0,0,0,0,1,0,6612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6613,6613,9430948698,1.0,10,1,3,1,0,0,0,0,1,0,6613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6614,6614,9431904519,1.0,6,3,4,1,0,0,0,1,1,0,6614,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6615,6615,9433139806,1.0,4,2,4,1,0,1,1,1,1,1,6615,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6616,6616,9434000746,1.0,15,1,5,1,1,0,0,0,1,0,6616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6617,6617,9435344818,2.0,15,3,5,1,0,0,0,0,1,0,6617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6618,6618,9436857071,2.0,4,1,5,1,0,0,1,1,1,1,6618,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6619,6619,9439005125,1.0,15,1,5,1,0,0,1,1,1,1,6619,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6620,6620,9442730434,1.0,2,1,4,1,0,0,0,0,1,0,6620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6621,6621,9443300040,3.0,3,1,5,1,0,0,1,1,1,1,6621,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6622,6622,9443383227,1.0,6,3,4,1,0,0,0,1,1,0,6622,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6623,6623,9446056931,5.0,10,1,5,1,0,0,0,0,1,1,6623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6624,6624,9447247877,1.0,2,2,5,1,0,1,1,1,1,1,6624,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6625,6625,9449381683,2.0,15,1,5,1,0,1,1,1,1,1,6625,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6626,6626,9449428313,3.0,4,2,3,1,0,0,0,0,1,0,6626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6627,6627,9450421225,5.0,10,2,3,1,0,0,1,1,1,1,6627,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6628,6628,9451888503,20.0,14,2,5,1,0,0,1,1,1,1,6628,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6629,6629,9452575487,1.0,7,1,4,1,0,0,1,1,1,1,6629,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6630,6630,9456190676,1.0,5,1,4,1,0,0,0,0,1,0,6630,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25
6631,6631,9456658538,6.0,1,1,4,1,0,0,1,1,1,1,6631,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6632,6632,9459777146,2.0,3,3,5,1,0,0,0,0,1,0,6632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6633,6633,9459847449,1.0,2,2,3,1,0,0,0,1,1,0,6633,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6634,6634,9460924248,18.0,10,1,4,1,0,0,0,0,1,0,6634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6635,6635,9461477360,2.0,2,2,4,1,0,0,0,0,1,0,6635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6636,6636,9462316096,2.0,9,3,5,1,0,0,0,0,1,0,6636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6637,6637,9468686261,1.0,15,1,4,1,0,0,0,1,1,0,6637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6638,6638,9469115040,2.0,8,1,4,1,0,0,1,1,1,1,6638,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6639,6639,9471503318,2.0,6,2,3,1,0,0,0,0,1,0,6639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6640,6640,9472526307,1.0,8,2,4,1,0,0,1,1,1,1,6640,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6641,6641,9474374500,11.0,3,1,5,1,0,0,0,0,1,0,6641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6642,6642,9474636977,5.0,15,1,4,1,0,1,1,1,1,1,6642,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6643,6643,9477292314,8.0,4,2,4,1,0,0,1,1,1,1,6643,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6644,6644,9479829281,16.0,10,2,4,1,0,0,0,1,1,1,6644,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6645,6645,9480279184,1.0,3,3,4,1,0,0,0,0,1,0,6645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6646,6646,9480889509,1.0,5,1,4,1,0,0,0,1,1,0,6646,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6647,6647,9482507929,13.0,2,2,4,1,0,0,0,1,1,0,6647,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6648,6648,9482510325,3.0,6,3,4,1,0,0,1,1,1,1,6648,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6649,6649,9482752727,1.0,3,1,4,1,0,0,0,0,1,0,6649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6650,6650,9484906783,1.0,8,2,4,1,0,0,0,0,1,0,6650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6651,6651,9486319898,22.0,6,2,4,1,0,1,1,1,1,1,6651,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6652,6652,9486869463,15.0,2,2,3,1,0,0,0,0,1,0,6652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6653,6653,9486926879,20.0,8,2,4,1,0,0,0,0,1,0,6653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6654,6654,9489471993,20.0,2,2,4,1,0,0,0,0,1,0,6654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6655,6655,9491003275,5.0,4,2,3,1,0,0,1,1,1,1,6655,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6656,6656,9492301902,6.0,3,1,4,1,0,1,1,1,1,1,6656,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6657,6657,9493098676,1.0,3,1,5,1,1,0,1,1,1,1,6657,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6658,6658,9495362424,1.0,3,1,4,1,0,0,0,1,1,0,6658,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6659,6659,9496408306,2.0,2,2,4,1,0,0,1,1,1,1,6659,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6660,6660,9496530300,1.0,6,1,5,1,0,0,0,0,1,0,6660,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6661,6661,9497051180,1.0,8,2,4,1,0,0,0,0,1,1,6661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6662,6662,9497385377,2.0,6,2,5,1,0,0,1,1,1,1,6662,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6663,6663,9498638266,2.0,9,3,5,1,0,0,0,1,1,0,6663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6664,6664,9498737938,2.0,4,1,4,1,1,0,1,1,1,1,6664,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6665,6665,9501596052,1.0,4,1,4,1,0,0,1,1,1,1,6665,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6666,6666,9502745462,2.0,10,2,3,1,0,0,1,1,1,1,6666,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6667,6667,9503116163,9.0,2,2,5,1,0,0,1,1,1,1,6667,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6668,6668,9503477499,8.0,9,1,3,1,0,0,0,0,1,0,6668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6669,6669,9504219481,1.0,7,1,4,1,0,0,1,1,1,1,6669,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6670,6670,9506844997,26.0,2,2,4,1,0,0,1,1,1,1,6670,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6671,6671,9507966326,1.0,9,3,4,1,0,0,0,1,1,1,6671,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6672,6672,9508124696,15.0,2,2,4,1,0,0,0,0,1,0,6672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6673,6673,9508127872,2.0,7,1,4,1,0,0,0,0,1,0,6673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6674,6674,9510726866,2.0,2,1,4,1,0,0,0,0,1,0,6674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6675,6675,9511220478,1.0,2,1,5,1,1,1,1,1,1,1,6675,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6676,6676,9513996799,1.0,3,1,4,1,0,0,1,1,1,1,6676,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6677,6677,9520305350,1.0,3,3,5,1,0,0,0,1,1,0,6677,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6678,6678,9520549874,1.0,8,2,4,1,0,0,0,0,1,0,6678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6679,6679,9520699272,4.0,3,1,3,1,0,0,0,0,1,0,6679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6680,6680,9523462916,1.0,6,2,4,1,0,0,0,0,1,0,6680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6681,6681,9526706643,1.0,3,3,4,1,0,0,0,1,1,0,6681,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6682,6682,9527418296,2.0,3,1,5,1,0,0,0,0,1,0,6682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6683,6683,9529672944,1.0,11,2,5,1,0,0,1,1,1,1,6683,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6684,6684,9530031243,1.0,5,1,4,1,0,0,0,1,1,0,6684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6685,6685,9530804150,1.0,2,2,5,1,0,0,0,1,1,1,6685,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6686,6686,9531245382,4.0,7,1,4,1,0,0,1,1,1,1,6686,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6687,6687,9535687051,3.0,2,2,4,1,0,0,1,1,1,1,6687,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6688,6688,9537535723,1.0,6,2,4,1,0,0,0,0,1,0,6688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6689,6689,9541222441,5.0,1,1,4,1,0,0,1,1,1,1,6689,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6690,6690,9543625075,48.0,1,1,4,1,0,0,0,0,1,0,6690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6691,6691,9543710206,4.0,15,1,5,1,0,0,1,1,1,1,6691,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6692,6692,9545631945,7.0,10,2,3,1,0,0,1,1,1,1,6692,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6693,6693,9546380251,3.0,3,3,4,1,0,0,0,0,1,0,6693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6694,6694,9547387849,1.0,12,2,3,1,0,0,0,0,1,0,6694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6695,6695,9548236326,7.0,4,2,5,1,0,0,0,0,1,0,6695,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2
6696,6696,9551513817,2.0,10,2,3,1,0,0,0,0,1,0,6696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6697,6697,9554160837,12.0,8,1,4,1,0,0,0,0,1,0,6697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6698,6698,9554352983,7.0,3,3,5,1,0,0,0,1,1,1,6698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6699,6699,9554916221,27.0,6,2,4,1,0,0,0,1,1,0,6699,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6700,6700,9556746182,3.0,1,1,5,1,0,0,0,1,1,0,6700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6701,6701,9558911727,1.0,10,2,5,1,0,1,1,1,1,1,6701,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6702,6702,9559802964,1.0,3,3,4,1,0,0,0,0,1,0,6702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6703,6703,9562401902,3.0,1,1,4,1,0,0,0,0,1,0,6703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6704,6704,9562793085,1.0,30,2,3,1,0,0,0,0,1,0,6704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6705,6705,9562822285,1.0,8,2,4,1,0,0,0,0,1,0,6705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6706,6706,9565427669,5.0,6,3,4,1,0,0,0,0,1,0,6706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.25,0.25
6707,6707,9567621156,1.0,3,3,4,1,0,0,0,0,1,0,6707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.25,0.25
6708,6708,9569430313,23.0,1,1,5,1,0,0,1,1,1,1,6708,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6709,6709,9576460853,1.0,10,1,4,1,1,0,1,1,1,1,6709,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6710,6710,9581237381,3.0,6,3,4,1,0,0,1,1,1,1,6710,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6711,6711,9582364513,2.0,2,2,4,1,0,0,0,0,1,1,6711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6712,6712,9584572099,2.0,12,3,4,1,0,0,0,1,1,0,6712,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6713,6713,9585345331,5.0,3,3,4,1,0,0,0,0,1,0,6713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6714,6714,9585998059,6.0,6,3,4,1,0,0,0,1,1,0,6714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
